Timestamp,PM25,PM10,Gas,CO,Temp,Hum,Status
2026-03-16 09:13:17 UTC,12,19,18.14,6.08,23.1,60.9,Safe
2026-03-16 09:13:27 UTC,11,18,18.05,6.08,23.1,62.1,Safe
2026-03-16 09:13:37 UTC,12,19,18.0,6.08,23.1,63.1,Safe
2026-03-16 09:13:47 UTC,8,16,16.98,5.96,23.1,63.8,Safe
2026-03-16 09:13:57 UTC,9,17,17.2,5.98,23.1,64.4,Safe
2026-03-16 09:14:07 UTC,11,20,17.88,6.08,23.2,64.8,Safe
2026-03-16 09:14:17 UTC,8,17,17.11,5.96,23.2,65.0,Safe
2026-03-16 09:14:27 UTC,10,18,18.0,6.08,23.2,64.7,Safe
2026-03-16 09:14:37 UTC,12,19,17.11,5.98,23.3,64.1,Safe
2026-03-16 09:14:47 UTC,11,21,18.14,6.08,23.3,63.2,Safe
2026-03-16 09:14:57 UTC,9,16,16.84,5.91,23.3,62.2,Safe
2026-03-16 09:15:07 UTC,9,17,17.93,6.08,23.3,61.3,Safe
2026-03-16 09:15:17 UTC,11,19,16.84,5.96,23.3,60.5,Safe
2026-03-16 09:15:27 UTC,11,19,17.85,6.08,23.3,59.9,Safe
2026-03-16 09:15:37 UTC,9,18,17.97,6.08,23.3,59.3,Safe
2026-03-16 09:15:47 UTC,7,17,17.93,6.06,23.3,58.9,Safe
2026-03-16 09:15:57 UTC,8,13,17.93,6.08,23.2,58.4,Safe
2026-03-16 09:16:07 UTC,8,13,16.84,5.94,23.3,58.1,Safe
2026-03-16 09:16:17 UTC,8,13,18.0,6.08,23.2,57.7,Safe
2026-03-16 09:16:27 UTC,8,14,17.03,5.94,23.2,57.5,Safe
2026-03-16 09:16:37 UTC,7,13,17.93,6.06,23.2,57.7,Safe
2026-03-16 09:16:47 UTC,5,11,17.03,5.96,23.2,58.3,Safe
2026-03-16 09:16:57 UTC,6,8,17.76,6.06,23.3,59.2,Safe
2026-03-16 09:17:07 UTC,7,8,17.03,5.98,23.3,60.0,Safe
2026-03-16 09:17:17 UTC,8,10,17.76,6.06,23.3,61.0,Safe
2026-03-16 09:17:27 UTC,7,8,17.03,5.96,23.3,61.8,Safe
2026-03-16 09:17:37 UTC,7,7,18.05,6.08,23.4,62.6,Safe
2026-03-16 09:17:47 UTC,10,14,18.05,6.08,23.4,63.4,Safe
2026-03-16 09:17:57 UTC,6,11,16.84,5.91,23.4,64.1,Safe
2026-03-16 09:18:07 UTC,6,7,18.09,6.08,23.5,64.9,Safe
2026-03-16 09:18:17 UTC,7,8,17.15,5.98,23.5,65.5,Safe
2026-03-16 09:18:27 UTC,8,9,17.93,6.08,23.5,65.7,Safe
2026-03-16 09:18:37 UTC,6,8,16.92,5.94,23.5,65.4,Safe
2026-03-16 09:18:47 UTC,6,8,17.97,6.06,23.6,64.7,Safe
2026-03-16 09:18:57 UTC,6,10,16.98,5.96,23.6,63.8,Safe
2026-03-16 09:19:07 UTC,6,7,17.97,6.06,23.6,63.1,Safe
2026-03-16 09:19:17 UTC,7,8,16.95,5.94,23.6,62.2,Safe
2026-03-16 09:19:27 UTC,6,11,17.76,6.06,23.6,61.4,Safe
2026-03-16 09:19:37 UTC,6,11,17.07,5.94,23.6,60.7,Safe
2026-03-16 09:19:47 UTC,5,8,17.59,6.06,23.6,60.1,Safe
2026-03-16 09:19:57 UTC,6,9,17.59,6.03,23.6,59.5,Safe
2026-03-16 09:20:07 UTC,6,7,16.87,5.94,23.6,59.0,Safe
2026-03-16 09:20:17 UTC,6,6,17.2,6.01,23.5,58.7,Safe
2026-03-16 09:20:27 UTC,6,6,16.84,5.91,23.5,58.3,Safe
2026-03-16 09:20:37 UTC,6,7,17.85,6.06,23.5,58.1,Safe
2026-03-16 09:20:47 UTC,9,12,16.87,5.91,23.5,58.0,Safe
2026-03-16 09:20:57 UTC,8,13,17.59,6.03,23.5,58.1,Safe
2026-03-16 09:21:07 UTC,8,15,16.87,5.89,23.5,58.0,Safe
2026-03-16 09:21:17 UTC,9,14,17.43,5.96,23.5,58.1,Safe
2026-03-16 09:21:27 UTC,13,15,17.85,6.03,23.5,58.1,Safe
2026-03-16 09:21:37 UTC,13,17,17.63,6.01,23.5,58.0,Safe
2026-03-16 09:21:47 UTC,12,17,16.92,5.91,23.5,57.8,Safe
2026-03-16 09:21:57 UTC,12,17,16.44,5.87,23.5,57.7,Safe
2026-03-16 09:22:07 UTC,10,16,17.51,5.98,23.4,57.7,Safe
2026-03-16 09:22:17 UTC,11,15,16.84,5.89,23.4,57.6,Safe
2026-03-16 09:22:27 UTC,11,13,17.68,6.01,23.4,57.6,Safe
2026-03-16 09:22:37 UTC,10,14,16.84,5.89,23.4,57.4,Safe
2026-03-16 09:22:47 UTC,8,13,17.85,6.01,23.4,57.3,Safe
2026-03-16 09:22:57 UTC,7,9,16.84,5.89,23.4,57.5,Safe
2026-03-16 09:23:07 UTC,7,7,17.68,5.98,23.4,57.5,Safe
2026-03-16 09:23:17 UTC,6,6,16.92,5.89,23.4,57.5,Safe
2026-03-16 09:23:27 UTC,6,6,17.59,5.98,23.4,57.7,Safe
2026-03-16 09:23:37 UTC,7,7,17.51,5.96,23.4,57.7,Safe
2026-03-16 09:23:47 UTC,7,8,17.51,5.98,23.4,57.8,Safe
2026-03-16 09:23:57 UTC,8,12,17.23,5.94,23.4,57.9,Safe
2026-03-16 09:24:07 UTC,7,12,16.6,5.87,23.4,57.6,Safe
2026-03-16 09:24:17 UTC,6,8,17.59,5.98,23.4,57.5,Safe
2026-03-16 09:24:27 UTC,6,6,16.84,5.89,23.4,57.4,Safe
2026-03-16 09:24:37 UTC,7,8,17.23,5.96,23.4,57.3,Safe
2026-03-16 09:24:47 UTC,7,9,16.84,5.89,23.4,57.1,Safe
2026-03-16 09:24:57 UTC,7,12,17.71,6.01,23.4,56.9,Safe
2026-03-16 09:25:07 UTC,9,10,16.6,5.84,23.4,56.8,Safe
2026-03-16 09:25:17 UTC,7,7,17.59,5.98,23.3,56.7,Safe
2026-03-16 09:25:27 UTC,8,9,16.84,5.89,23.3,56.6,Safe
2026-03-16 09:25:37 UTC,7,9,17.34,5.94,23.2,56.4,Safe
2026-03-16 09:25:47 UTC,6,9,17.39,5.98,23.2,56.3,Safe
2026-03-16 09:25:57 UTC,5,9,16.84,5.87,23.2,56.2,Safe
2026-03-16 09:26:07 UTC,5,8,17.2,5.91,23.2,56.3,Safe
2026-03-16 09:26:17 UTC,5,6,16.33,5.8,23.2,56.4,Safe
2026-03-16 09:26:27 UTC,6,6,16.95,5.91,23.1,56.4,Safe
