Timestamp,PM2.5,PM10,Gas,CO,Temp,Hum,Status
2026-05-02 18:48:45 UTC,7,6,5.89,0.95,31.1,54,Safe (Clean Air)
2026-05-02 18:48:55 UTC,4,6,6.35,1,31.1,54.1,Safe (Clean Air)
2026-05-02 18:49:05 UTC,4,10,6.02,0.95,31.1,54,Safe (Clean Air)
2026-05-02 18:49:15 UTC,8,9,6.45,1,31.1,54.2,Safe (Clean Air)
2026-05-02 18:49:25 UTC,5,6,6.58,0.99,31.1,54.2,Safe (Clean Air)
2026-05-02 18:49:35 UTC,3,7,5.99,0.93,31.1,54.3,Safe (Clean Air)
2026-05-02 18:49:45 UTC,7,10,6.35,0.99,31.1,54.1,Safe (Clean Air)
2026-05-02 18:49:55 UTC,9,6,5.81,0.92,31.1,53.9,Safe (Clean Air)
2026-05-02 18:50:05 UTC,9,12,6.56,0.98,31.1,53.6,Safe (Clean Air)
2026-05-02 18:50:15 UTC,5,11,5.9,0.95,31.1,53.8,Safe (Clean Air)
2026-05-02 18:50:25 UTC,7,6,6.53,1,31.1,53.8,Safe (Clean Air)
2026-05-02 18:50:35 UTC,9,7,6.05,0.95,31.1,53.5,Safe (Clean Air)
2026-05-02 18:50:45 UTC,3,5,6.53,1,31.1,53.8,Safe (Clean Air)
2026-05-02 18:50:55 UTC,5,11,6.53,0.99,31.1,53.7,Safe (Clean Air)
2026-05-02 18:51:05 UTC,6,10,6.05,0.95,31.1,53.8,Safe (Clean Air)
2026-05-02 18:51:15 UTC,5,11,6.55,0.98,31.1,53.4,Safe (Clean Air)
2026-05-02 18:51:25 UTC,9,12,5.91,0.95,31,52.7,Safe (Clean Air)
2026-05-02 18:51:35 UTC,7,10,6.5,0.99,31,52.5,Safe (Clean Air)
2026-05-02 18:51:45 UTC,4,11,6.28,0.94,31,52.3,Safe (Clean Air)
2026-05-02 18:51:55 UTC,8,5,6.53,0.99,31,51.9,Safe (Clean Air)
2026-05-02 18:52:05 UTC,9,8,5.95,0.96,31,51.9,Safe (Clean Air)
2026-05-02 18:52:15 UTC,5,7,6.77,0.97,31,51.8,Safe (Clean Air)
2026-05-02 18:52:25 UTC,4,6,6.53,0.99,31,51.8,Safe (Clean Air)
2026-05-02 18:52:35 UTC,8,10,6.38,0.99,30.9,51.7,Safe (Clean Air)
2026-05-02 18:52:45 UTC,4,10,5.99,0.94,30.9,51.5,Safe (Clean Air)
2026-05-02 18:52:55 UTC,9,5,6.08,0.95,30.9,51.8,Safe (Clean Air)
2026-05-02 18:53:05 UTC,7,9,6.64,0.99,30.9,51.5,Safe (Clean Air)
2026-05-02 18:53:15 UTC,4,8,6.28,0.95,30.9,51.3,Safe (Clean Air)
2026-05-02 18:53:25 UTC,3,12,6.5,1,30.9,51.2,Safe (Clean Air)
2026-05-02 18:53:35 UTC,7,9,5.9,0.92,30.9,51,Safe (Clean Air)
2026-05-02 18:53:45 UTC,9,10,6.53,1,30.8,51.2,Safe (Clean Air)
2026-05-02 18:53:55 UTC,8,9,6.29,0.94,30.8,51,Safe (Clean Air)
2026-05-02 18:54:05 UTC,4,9,6.35,0.97,30.8,51,Safe (Clean Air)
2026-05-02 18:54:15 UTC,8,5,6.28,0.94,30.8,51,Safe (Clean Air)
2026-05-02 18:54:25 UTC,7,10,6.25,0.97,30.8,50.8,Safe (Clean Air)
2026-05-02 18:54:35 UTC,6,7,6.76,0.99,30.7,50.9,Safe (Clean Air)
2026-05-02 18:54:45 UTC,7,12,6.08,0.95,30.7,50.7,Safe (Clean Air)
2026-05-02 18:54:55 UTC,4,10,6.55,0.99,30.7,50.7,Safe (Clean Air)
2026-05-02 18:55:05 UTC,6,11,5.76,0.93,30.7,50.6,Safe (Clean Air)
2026-05-02 18:55:15 UTC,9,6,6.53,0.99,30.6,50.5,Safe (Clean Air)
2026-05-02 18:55:25 UTC,3,11,5.8,0.93,30.6,50.5,Safe (Clean Air)
2026-05-02 18:55:35 UTC,4,11,6.64,0.99,30.6,50.6,Safe (Clean Air)
2026-05-02 18:55:45 UTC,8,12,6.17,0.94,30.6,50.6,Safe (Clean Air)
2026-05-02 18:55:55 UTC,8,10,6.49,0.99,30.6,51,Safe (Clean Air)
2026-05-02 18:56:05 UTC,9,12,6.55,0.98,30.6,51.7,Safe (Clean Air)
2026-05-02 18:56:15 UTC,6,8,5.94,0.97,30.5,52.5,Safe (Clean Air)
2026-05-02 18:56:25 UTC,7,9,6.14,0.96,30.5,53,Safe (Clean Air)
2026-05-02 18:56:35 UTC,3,7,6.11,0.93,30.6,53.3,Safe (Clean Air)
2026-05-02 18:56:45 UTC,6,5,6.35,0.97,30.6,53.2,Safe (Clean Air)
2026-05-02 18:56:55 UTC,4,8,5.69,0.93,30.6,53.6,Safe (Clean Air)
2026-05-02 18:57:05 UTC,7,12,6.52,1,30.6,53,Safe (Clean Air)
2026-05-02 18:57:15 UTC,7,12,6.1,0.94,30.6,52.9,Safe (Clean Air)
2026-05-02 18:57:25 UTC,8,5,6.59,0.99,30.6,53.5,Safe (Clean Air)
2026-05-02 18:57:35 UTC,7,8,6.46,0.99,30.6,53.6,Safe (Clean Air)
2026-05-02 18:57:45 UTC,8,12,6.5,1,30.6,53.5,Safe (Clean Air)
2026-05-02 18:57:55 UTC,5,8,6.17,0.95,30.6,53.4,Safe (Clean Air)
2026-05-02 18:58:05 UTC,4,12,6.22,0.95,30.6,53.3,Safe (Clean Air)
2026-05-02 18:58:15 UTC,9,5,6.53,1,30.6,53,Safe (Clean Air)
2026-05-02 18:58:25 UTC,6,5,6.15,0.94,30.6,53.2,Safe (Clean Air)
2026-05-02 18:58:35 UTC,6,11,6.53,0.99,30.6,53.4,Safe (Clean Air)
2026-05-02 18:58:45 UTC,5,12,6.14,0.95,30.6,54.1,Safe (Clean Air)
2026-05-02 18:58:55 UTC,7,10,6.58,1,30.6,54.5,Safe (Clean Air)
2026-05-02 18:59:05 UTC,3,5,6.08,0.94,30.6,54.7,Safe (Clean Air)
2026-05-02 18:59:15 UTC,8,9,6.46,1,30.7,54.9,Safe (Clean Air)
2026-05-02 18:59:25 UTC,6,7,6.08,0.94,30.7,55,Safe (Clean Air)
2026-05-02 18:59:35 UTC,8,12,6.49,1,30.7,55,Safe (Clean Air)
2026-05-02 18:59:45 UTC,3,9,6.56,1,30.7,55.2,Safe (Clean Air)
2026-05-02 18:59:55 UTC,8,7,6.08,0.95,30.7,55.2,Safe (Clean Air)
2026-05-02 19:00:05 UTC,4,10,6.53,0.99,30.7,55.2,Safe (Clean Air)
2026-05-02 19:00:15 UTC,8,10,6.14,0.94,30.7,55.3,Safe (Clean Air)
2026-05-02 19:00:25 UTC,3,10,6.48,1,30.8,55.2,Safe (Clean Air)
2026-05-02 19:00:35 UTC,7,12,5.89,0.92,30.8,55.2,Safe (Clean Air)
2026-05-02 19:00:45 UTC,6,5,6.45,0.99,30.8,55.1,Safe (Clean Air)
2026-05-02 19:00:55 UTC,9,5,6.01,0.93,30.9,55.1,Safe (Clean Air)
2026-05-02 19:01:05 UTC,8,10,6.48,0.99,30.9,55.2,Safe (Clean Air)
2026-05-02 19:01:15 UTC,4,8,6.29,0.97,30.9,55.3,Safe (Clean Air)
2026-05-02 19:01:25 UTC,5,8,6.53,0.99,30.9,55.3,Safe (Clean Air)
2026-05-02 19:01:35 UTC,3,12,6.5,0.99,30.8,55.4,Safe (Clean Air)
2026-05-02 19:01:45 UTC,5,7,6.1,0.93,30.8,55.6,Safe (Clean Air)
2026-05-02 19:01:55 UTC,3,10,6.67,0.99,30.9,55.5,Safe (Clean Air)
2026-05-02 19:02:05 UTC,9,12,6.01,0.93,30.9,55.6,Safe (Clean Air)
2026-05-02 19:02:15 UTC,5,9,6.43,0.98,30.9,55.6,Safe (Clean Air)
2026-05-02 19:02:25 UTC,4,10,5.95,0.95,31,55.5,Safe (Clean Air)
2026-05-02 19:02:35 UTC,4,11,6.39,0.99,31,55.5,Safe (Clean Air)
2026-05-02 19:02:45 UTC,8,8,12.07,1.2,31,55.4,Safe (Clean Air)
2026-05-02 19:02:55 UTC,8,9,12.23,1.22,31,55.3,Safe (Clean Air)
2026-05-02 19:03:05 UTC,6,5,11.3,1.17,31,55.3,Safe (Clean Air)
2026-05-02 19:03:15 UTC,4,7,12.6,1.27,30.9,54.2,Safe (Clean Air)
2026-05-02 19:03:25 UTC,9,8,12.13,1.27,30.8,52.9,Safe (Clean Air)
2026-05-02 19:03:35 UTC,3,5,10.76,1.19,30.7,52.2,Safe (Clean Air)
2026-05-02 19:03:45 UTC,3,10,11.82,1.28,30.6,51.9,Safe (Clean Air)
2026-05-02 19:03:55 UTC,4,6,10.88,1.19,30.6,51.9,Safe (Clean Air)
2026-05-02 19:04:05 UTC,4,10,11.28,1.21,30.4,51.6,Safe (Clean Air)
2026-05-02 19:04:15 UTC,9,8,10.15,1.14,30.4,54.5,Safe (Clean Air)
2026-05-02 19:04:25 UTC,4,10,11.38,1.25,30.4,56,Safe (Clean Air)
2026-05-02 19:04:35 UTC,8,5,10.28,1.16,30.4,56.2,Safe (Clean Air)
2026-05-02 19:04:45 UTC,6,10,11.19,1.24,30.4,56.3,Safe (Clean Air)
2026-05-02 19:04:55 UTC,5,6,10.07,1.17,30.5,56.6,Safe (Clean Air)
2026-05-02 19:05:05 UTC,3,7,9.4,1.13,30.5,56.5,Safe (Clean Air)
2026-05-02 19:05:15 UTC,8,12,10.15,1.16,30.5,56.5,Safe (Clean Air)
2026-05-02 19:05:25 UTC,5,12,9.42,1.09,30.5,56.5,Safe (Clean Air)
2026-05-02 19:05:35 UTC,5,12,10.48,1.19,30.5,56.5,Safe (Clean Air)
2026-05-02 19:05:45 UTC,9,7,9.26,1.09,30.5,56.4,Safe (Clean Air)
2026-05-02 19:05:55 UTC,7,8,10.41,1.17,30.6,56.3,Safe (Clean Air)
2026-05-02 19:06:05 UTC,5,11,9.01,1.11,30.6,56.3,Safe (Clean Air)
2026-05-02 19:06:15 UTC,6,9,9.94,1.19,30.6,56.4,Safe (Clean Air)
2026-05-02 19:06:25 UTC,7,9,9.53,1.08,30.6,56.2,Safe (Clean Air)
2026-05-02 19:06:35 UTC,3,5,10.1,1.16,30.6,56.4,Safe (Clean Air)
2026-05-02 19:06:45 UTC,4,7,9.19,1.09,30.6,56.6,Safe (Clean Air)
2026-05-02 19:06:55 UTC,7,12,9.4,1.08,30.6,56.6,Safe (Clean Air)
2026-05-02 19:07:05 UTC,4,9,10.2,1.18,30.7,56.6,Safe (Clean Air)
2026-05-02 19:07:15 UTC,7,10,9.26,1.08,30.7,56.5,Safe (Clean Air)
2026-05-02 19:07:25 UTC,9,12,10.15,1.18,30.7,56.3,Safe (Clean Air)
2026-05-02 19:07:35 UTC,6,8,9.2,1.11,30.8,56.1,Safe (Clean Air)
2026-05-02 19:07:45 UTC,9,7,9.7,1.15,30.7,55.1,Safe (Clean Air)
2026-05-02 19:07:55 UTC,5,9,9.16,1.1,30.7,54.2,Safe (Clean Air)
2026-05-02 19:08:05 UTC,7,6,10.12,1.17,30.6,54.4,Safe (Clean Air)
2026-05-02 19:08:15 UTC,4,8,9.29,1.09,30.7,54.8,Safe (Clean Air)
2026-05-02 19:08:25 UTC,3,5,9.69,1.15,30.6,54.3,Safe (Clean Air)
2026-05-02 19:08:35 UTC,5,7,9.7,1.14,30.6,54.2,Safe (Clean Air)
2026-05-02 19:08:45 UTC,7,6,9.12,1.08,30.6,54,Safe (Clean Air)
2026-05-02 19:08:55 UTC,3,6,9.59,1.11,30.5,53.9,Safe (Clean Air)
2026-05-02 19:09:05 UTC,3,9,9.2,1.1,30.4,54.6,Safe (Clean Air)
2026-05-02 19:09:15 UTC,7,7,9.53,1.13,30.3,54.1,Safe (Clean Air)
2026-05-02 19:09:25 UTC,4,8,9.31,1.06,30.2,54.5,Safe (Clean Air)
2026-05-02 19:09:35 UTC,9,10,9.82,1.16,30.1,55.4,Safe (Clean Air)
2026-05-02 19:09:45 UTC,3,11,9.06,1.08,30,56,Safe (Clean Air)
2026-05-02 19:09:55 UTC,5,9,9.64,1.11,29.9,56.2,Safe (Clean Air)
2026-05-02 19:10:05 UTC,3,12,9.12,1.08,29.9,55.5,Safe (Clean Air)
2026-05-02 19:10:15 UTC,6,8,10.05,1.14,29.9,56,Safe (Clean Air)
2026-05-02 19:10:25 UTC,8,12,8.93,1.08,30,56.4,Safe (Clean Air)
2026-05-02 19:10:35 UTC,8,5,9,1.1,30,56.5,Safe (Clean Air)
2026-05-02 19:10:45 UTC,3,9,9.75,1.16,30,56.1,Safe (Clean Air)
2026-05-02 19:10:55 UTC,4,8,8.73,1.08,30.1,56.4,Safe (Clean Air)
2026-05-02 19:11:05 UTC,6,5,9.89,1.14,30.2,56.5,Safe (Clean Air)
2026-05-02 19:11:15 UTC,5,6,8.69,1.06,30.2,56.6,Safe (Clean Air)
2026-05-02 19:11:25 UTC,3,9,9.49,1.15,30.2,56.6,Safe (Clean Air)
2026-05-02 19:11:35 UTC,3,7,8.91,1.06,30.3,56.6,Safe (Clean Air)
2026-05-02 19:11:45 UTC,7,11,9.98,1.16,30.4,56.5,Safe (Clean Air)
2026-05-02 19:11:55 UTC,8,8,8.85,1.08,30.4,56.4,Safe (Clean Air)
2026-05-02 19:12:05 UTC,7,10,9.78,1.16,30.5,56.3,Safe (Clean Air)
2026-05-02 19:12:15 UTC,6,5,9.91,1.14,30.5,56.1,Safe (Clean Air)
2026-05-02 19:12:25 UTC,8,10,8.55,1.06,30.5,55.8,Safe (Clean Air)
2026-05-02 19:12:35 UTC,4,8,9.62,1.15,30.6,55.5,Safe (Clean Air)
2026-05-02 19:12:45 UTC,8,5,9.06,1.09,30.6,55.4,Safe (Clean Air)
2026-05-02 19:12:55 UTC,9,7,9.64,1.13,30.6,55.3,Safe (Clean Air)
2026-05-02 19:13:05 UTC,5,6,9.1,1.11,30.6,55.3,Safe (Clean Air)
2026-05-02 19:13:15 UTC,7,5,9.73,1.14,30.6,54,Safe (Clean Air)
2026-05-02 19:13:25 UTC,3,6,9.12,1.08,30.5,54.3,Safe (Clean Air)
2026-05-02 19:13:35 UTC,7,6,9.73,1.14,30.5,53.9,Safe (Clean Air)
2026-05-02 19:13:45 UTC,5,8,9.62,1.14,30.5,54.6,Safe (Clean Air)
2026-05-02 19:13:55 UTC,5,12,9.73,1.16,30.5,55.3,Safe (Clean Air)
2026-05-02 19:14:05 UTC,3,8,9.16,1.08,30.5,55.5,Safe (Clean Air)
2026-05-02 19:14:15 UTC,9,12,8.97,1.08,30.5,55.8,Safe (Clean Air)
2026-05-02 19:14:25 UTC,9,9,9.55,1.14,30.6,55.7,Safe (Clean Air)
2026-05-02 19:14:35 UTC,9,6,8.73,1.06,30.5,54.4,Safe (Clean Air)
2026-05-02 19:14:45 UTC,8,6,9.62,1.14,30.5,53.8,Safe (Clean Air)
2026-05-02 19:14:55 UTC,6,10,9.16,1.07,30.4,53.3,Safe (Clean Air)
2026-05-02 19:15:05 UTC,4,11,9.44,1.11,30.4,53.5,Safe (Clean Air)
2026-05-02 19:15:15 UTC,8,7,8.54,1.04,30.3,52.4,Safe (Clean Air)
2026-05-02 19:15:25 UTC,3,6,9.8,1.12,30.2,51.6,Safe (Clean Air)
