Timestamp,PM2.5,PM10,Gas,CO,Temp,Hum,Status
2026-05-05 15:32:44 UTC,278,348,24.72,48.83,31.3,50.4,Hazardous
2026-05-05 15:32:54 UTC,218,396,23.81,44.63,31.3,50.6,Hazardous
2026-05-05 15:33:04 UTC,268,360,24.85,42.64,31.3,50.9,Hazardous
2026-05-05 15:33:14 UTC,247,314,22.58,44.66,31.1,50.9,Hazardous
2026-05-05 15:33:24 UTC,195,268,22.3,36.14,31.1,50.7,Hazardous
2026-05-05 15:33:34 UTC,201,235,19.05,34.64,31.1,51,Hazardous
2026-05-05 15:33:44 UTC,197,266,21.43,33.36,31.1,51.1,Hazardous
2026-05-05 15:33:54 UTC,163,247,18.6,30.48,30.9,51.3,Hazardous
2026-05-05 15:34:04 UTC,180,218,20.14,27.69,31,51.5,Caution
2026-05-05 15:34:14 UTC,157,183,17.03,26.49,30.9,51.3,Caution
2026-05-05 15:34:24 UTC,130,178,18.09,21.81,31,51.7,Caution
2026-05-05 15:34:34 UTC,146,148,15.41,24,30.8,51.5,Caution
2026-05-05 15:34:44 UTC,117,76,16.81,17.06,31,51.8,Caution
2026-05-05 15:34:54 UTC,130,129,13.73,16.36,30.8,52.2,Caution
2026-05-05 15:35:04 UTC,60,67,15.37,11.57,30.6,51.8,Caution
2026-05-05 15:35:14 UTC,101,81,13.59,9.9,30.9,51.9,Hazardous
