Timestamp,PM2.5,PM10,Gas,CO,Temp,Hum,Status
2026-05-05 09:41:24 UTC,12,14,841.25,1.82,29.8,55.9,Safe
2026-05-05 09:41:34 UTC,7,14,946.62,1.89,29.8,55.4,Safe
2026-05-05 09:41:44 UTC,11,15,972.22,1.93,29.8,55.5,Safe
2026-05-05 09:41:54 UTC,10,14,1059.66,2.02,29.9,56.1,Caution
2026-05-05 09:42:04 UTC,8,15,1041.69,2.13,29.9,56,Caution
2026-05-05 09:42:14 UTC,10,15,1143.33,2.22,29.8,55.9,Caution
2026-05-05 09:42:24 UTC,9,14,1183.64,2.14,29.7,55.9,Caution
2026-05-05 09:42:34 UTC,7,16,1281.59,1.9,29.9,56.1,Caution
2026-05-05 09:42:44 UTC,9,12,1322.31,2.3,29.9,55.6,Caution
2026-05-05 09:42:54 UTC,10,13,1396.98,2.33,29.8,55.4,Caution
2026-05-05 09:43:04 UTC,8,13,1375.85,2.28,29.8,56.2,Caution
2026-05-05 09:43:14 UTC,11,13,1478.72,2.35,29.8,55.7,Caution
2026-05-05 09:43:24 UTC,9,12,1513.79,2.57,29.8,56.1,Caution
2026-05-05 09:43:34 UTC,10,12,1554.39,2.4,29.9,56,Caution
2026-05-05 09:43:44 UTC,7,15,1648.97,2.69,29.7,56.2,Caution
2026-05-05 09:43:54 UTC,9,12,1681.41,2.52,29.9,55.9,Caution
2026-05-05 09:44:04 UTC,8,13,1735.66,2.56,29.8,55.8,Caution
2026-05-05 09:44:14 UTC,9,12,1799.97,2.62,29.8,56,Caution
2026-05-05 09:44:24 UTC,7,12,1871.91,2.73,30,55.7,Caution
2026-05-05 09:44:34 UTC,10,13,1986.47,2.83,29.8,55.6,Caution
2026-05-05 09:44:44 UTC,6,17,2163.5,2.88,30,55.1,Hazardous
2026-05-05 09:44:54 UTC,8,11,2307.15,2.8,30,54.6,Hazardous
2026-05-05 09:45:04 UTC,8,12,2245.48,2.73,29.8,55.7,Hazardous
2026-05-05 09:45:14 UTC,9,14,2338.86,3.21,29.8,54.4,Hazardous
2026-05-05 09:45:24 UTC,8,14,2367.15,2.99,29.8,55.4,Hazardous
2026-05-05 09:45:34 UTC,9,11,2460.72,3.09,30,54.8,Hazardous
2026-05-05 09:45:44 UTC,6,17,2466.91,3.04,30,54.6,Hazardous
2026-05-05 09:45:54 UTC,7,11,2478.28,2.98,30,54.7,Hazardous
2026-05-05 09:46:04 UTC,8,16,2482.19,3.1,29.9,55.2,Hazardous
2026-05-05 09:46:14 UTC,9,13,2539.66,3.14,30,55.4,Hazardous
2026-05-05 09:46:24 UTC,9,15,2517.68,3.39,29.9,54.9,Hazardous
2026-05-05 09:46:34 UTC,9,11,2592.4,3.35,29.9,55.1,Hazardous
2026-05-05 09:46:44 UTC,6,11,2583.59,3.37,30,55.1,Hazardous
2026-05-05 09:46:54 UTC,10,12,2697.83,3.44,29.9,55.1,Hazardous
2026-05-05 09:47:04 UTC,9,14,2643.48,3.42,29.8,54.7,Hazardous
2026-05-05 09:47:14 UTC,10,15,2729.16,3.39,29.9,55,Hazardous
2026-05-05 09:47:24 UTC,10,16,2746.04,3.6,29.8,55,Hazardous
2026-05-05 09:47:34 UTC,7,14,2749.45,3.64,29.8,55.2,Hazardous
2026-05-05 09:47:44 UTC,10,14,2790.59,3.72,29.8,55.6,Hazardous
2026-05-05 09:47:54 UTC,8,12,2772.96,3.64,29.9,54.9,Hazardous
2026-05-05 09:48:04 UTC,7,14,2872.67,3.88,29.9,54.9,Hazardous
2026-05-05 09:48:14 UTC,10,13,2804.58,3.84,29.9,54.7,Hazardous
2026-05-05 09:48:24 UTC,11,13,2870.53,3.89,29.8,55,Hazardous
2026-05-05 09:48:34 UTC,7,10,2949.85,3.8,29.8,55.3,Hazardous
2026-05-05 09:48:44 UTC,9,14,2969.68,3.83,29.8,54.9,Hazardous
2026-05-05 09:48:54 UTC,9,15,2868.45,4.01,29.9,55,Hazardous
2026-05-05 09:49:04 UTC,7,16,2905.69,3.85,29.7,54.2,Hazardous
2026-05-05 09:49:14 UTC,8,14,3023.82,4.22,30,54.7,Hazardous
2026-05-05 09:49:24 UTC,9,14,2994.78,4.13,29.9,54.7,Hazardous
2026-05-05 09:49:34 UTC,8,12,3005.35,4.17,29.8,55,Hazardous
2026-05-05 09:49:44 UTC,9,14,2996.38,4.43,29.9,54.6,Hazardous
2026-05-05 09:49:54 UTC,9,11,3065.46,4.42,29.9,55.3,Hazardous
2026-05-05 09:50:04 UTC,9,12,3059.95,4.44,30.1,55.5,Hazardous
2026-05-05 09:50:14 UTC,7,16,3015.13,4.47,30,54.4,Hazardous
2026-05-05 09:50:24 UTC,9,15,3112.94,4.56,29.9,54.9,Hazardous
2026-05-05 09:50:34 UTC,8,16,3124.87,4.38,29.8,54.5,Hazardous
2026-05-05 09:50:44 UTC,9,12,3085.39,4.55,29.8,54.6,Hazardous
2026-05-05 09:50:54 UTC,5,12,3088.74,4.52,29.9,55.7,Hazardous
2026-05-05 09:51:04 UTC,8,13,3124.12,4.54,29.9,54.6,Hazardous
2026-05-05 09:51:14 UTC,11,12,3092.97,4.69,29.9,56.4,Hazardous
2026-05-05 09:51:24 UTC,8,11,2965.61,4.63,30,56.1,Hazardous
2026-05-05 09:51:34 UTC,8,10,2822.37,4.45,29.8,56.8,Hazardous
2026-05-05 09:51:44 UTC,7,10,2880.89,4.5,29.8,56.8,Hazardous
2026-05-05 09:51:54 UTC,12,7,2768.12,4.23,30,56.5,Hazardous
2026-05-05 09:52:04 UTC,7,8,2612.03,4.51,29.9,56.5,Hazardous
2026-05-05 09:52:14 UTC,11,10,2528.89,4.15,30,56.4,Hazardous
2026-05-05 09:52:24 UTC,7,12,2415.04,3.93,30,56.6,Hazardous
2026-05-05 09:52:34 UTC,7,12,2416.05,3.86,29.8,56.2,Hazardous
2026-05-05 09:52:44 UTC,8,9,2310.38,3.91,30,56.4,Hazardous
2026-05-05 09:52:54 UTC,7,15,2120.57,3.73,30,56.8,Hazardous
2026-05-05 09:53:04 UTC,5,12,2036.31,3.74,29.8,56.1,Hazardous
2026-05-05 09:53:14 UTC,9,8,1926.29,3.43,29.9,56.2,Caution
2026-05-05 09:53:24 UTC,7,9,1799.88,3.38,30,56.6,Caution
2026-05-05 09:53:34 UTC,7,6,1793.91,3.07,29.9,56.5,Caution
2026-05-05 09:53:44 UTC,7,7,1679.64,3.16,29.8,55.6,Caution
2026-05-05 09:53:54 UTC,7,10,1579.75,3.19,29.8,56.2,Caution
2026-05-05 09:54:04 UTC,7,12,1492.33,2.87,29.9,56.5,Caution
2026-05-05 09:54:14 UTC,6,12,1372.42,2.9,29.9,56.4,Caution
2026-05-05 09:54:24 UTC,7,11,1352.08,2.84,30,56.8,Caution
2026-05-05 09:54:34 UTC,4,10,1272.83,2.71,29.9,56.7,Caution
2026-05-05 09:54:44 UTC,10,8,1114.34,2.65,29.9,56.4,Caution
2026-05-05 09:54:54 UTC,8,12,1024.63,2.46,29.9,55.9,Caution
2026-05-05 09:55:04 UTC,11,11,987.58,2.46,29.9,56.4,Safe
2026-05-05 09:55:14 UTC,8,11,929.47,2.37,30,56.5,Safe
2026-05-05 09:55:24 UTC,10,10,807.49,2.16,30,56.2,Safe
2026-05-05 09:55:34 UTC,8,12,675.37,2.19,30,56.2,Safe
2026-05-05 09:55:44 UTC,8,10,666.13,2.03,30,56.3,Safe
2026-05-05 09:55:54 UTC,8,6,540.6,1.93,29.8,56.4,Safe
2026-05-05 09:56:04 UTC,6,13,331.38,1.77,29.8,56.5,Safe
2026-05-05 09:36:14 UTC,7,9,247.4,1.66,29.7,56.3,Safe
2026-05-05 09:36:24 UTC,6,9,259.81,1.71,29.9,56.5,Safe
2026-05-05 09:36:34 UTC,10,14,276.86,1.27,29.8,56.1,Safe
2026-05-05 09:36:44 UTC,5,16,220.07,1.54,29.9,56.3,Safe
2026-05-05 09:36:54 UTC,9,12,245.15,1.49,29.6,56,Safe
2026-05-05 09:37:04 UTC,9,9,240.99,1.5,29.7,56.4,Safe
2026-05-05 09:37:14 UTC,8,8,252.73,1.57,29.8,56,Safe
2026-05-05 09:37:24 UTC,10,10,265.65,1.59,29.9,56.3,Safe
2026-05-05 09:37:34 UTC,8,10,232.49,1.44,29.8,56.1,Safe
2026-05-05 09:37:44 UTC,6,15,218.44,1.93,29.8,56.2,Safe
2026-05-05 09:37:54 UTC,5,11,237.42,1.06,29.8,56.1,Safe
2026-05-05 09:38:04 UTC,7,11,230.01,1.63,29.7,56.1,Safe
2026-05-05 09:38:14 UTC,4,12,218.29,1.24,30,55.8,Safe
2026-05-05 09:38:24 UTC,5,16,282.52,1.61,30,56.3,Safe
2026-05-05 09:38:34 UTC,6,15,265.07,1.71,29.9,56.7,Safe
2026-05-05 09:38:44 UTC,7,11,243.27,1.86,29.8,56.2,Safe
2026-05-05 09:38:54 UTC,8,13,245.48,1.61,29.9,56,Safe
2026-05-05 09:39:04 UTC,8,11,238.58,1.26,29.6,55.9,Safe
2026-05-05 09:39:14 UTC,6,10,254.62,1.35,29.8,56.2,Safe
2026-05-05 09:39:24 UTC,8,9,263.63,1.56,29.7,55.7,Safe
2026-05-05 09:39:34 UTC,10,12,291.6,1.47,29.8,56.1,Safe
2026-05-05 09:39:44 UTC,8,15,377.15,1.52,29.9,55.1,Safe
2026-05-05 09:39:54 UTC,8,14,393.01,1.5,29.9,55.8,Safe
2026-05-05 09:40:04 UTC,11,15,367.77,1.6,29.8,55.6,Safe
2026-05-05 09:40:14 UTC,9,11,428.26,1.66,29.7,56,Safe
2026-05-05 09:40:24 UTC,9,14,488.31,1.69,29.8,55.5,Safe
2026-05-05 09:40:34 UTC,9,11,593.25,1.82,29.7,54.7,Safe
2026-05-05 09:40:44 UTC,7,14,623.88,1.79,29.6,56,Safe
2026-05-05 09:40:54 UTC,8,15,706.1,1.8,29.7,56,Safe
2026-05-05 09:41:04 UTC,9,13,750.76,1.88,29.9,55.3,Safe
2026-05-05 09:41:14 UTC,9,15,817.27,1.59,29.8,56,Safe
2026-05-05 09:41:24 UTC,12,14,841.25,1.82,29.8,55.9,Safe
2026-05-05 09:41:34 UTC,7,14,946.62,1.89,29.8,55.4,Safe
2026-05-05 09:41:44 UTC,11,15,972.22,1.93,29.8,55.5,Safe
2026-05-05 09:41:54 UTC,10,14,1059.66,2.02,29.9,56.1,Caution
2026-05-05 09:42:04 UTC,8,15,1041.69,2.13,29.9,56,Caution
2026-05-05 09:42:14 UTC,10,15,1143.33,2.22,29.8,55.9,Caution
2026-05-05 09:42:24 UTC,9,14,1183.64,2.14,29.7,55.9,Caution
2026-05-05 09:42:34 UTC,7,16,1281.59,1.9,29.9,56.1,Caution
2026-05-05 09:42:44 UTC,9,12,1322.31,2.3,29.9,55.6,Caution
2026-05-05 09:42:54 UTC,10,13,1396.98,2.33,29.8,55.4,Caution
2026-05-05 09:43:04 UTC,8,13,1375.85,2.28,29.8,56.2,Caution
2026-05-05 09:43:14 UTC,11,13,1478.72,2.35,29.8,55.7,Caution
2026-05-05 09:43:24 UTC,9,12,1513.79,2.57,29.8,56.1,Caution
2026-05-05 09:43:34 UTC,10,12,1554.39,2.4,29.9,56,Caution
2026-05-05 09:43:44 UTC,7,15,1648.97,2.69,29.7,56.2,Caution
2026-05-05 09:43:54 UTC,9,12,1681.41,2.52,29.9,55.9,Caution
2026-05-05 09:44:04 UTC,8,13,1735.66,2.56,29.8,55.8,Caution
2026-05-05 09:44:14 UTC,9,12,1799.97,2.62,29.8,56,Caution
2026-05-05 09:44:24 UTC,7,12,1871.91,2.73,30,55.7,Caution
2026-05-05 09:44:34 UTC,10,13,1986.47,2.83,29.8,55.6,Caution
2026-05-05 09:44:44 UTC,6,17,2163.5,2.88,30,55.1,Hazardous
2026-05-05 09:44:54 UTC,8,11,2307.15,2.8,30,54.6,Hazardous
2026-05-05 09:45:04 UTC,8,12,2245.48,2.73,29.8,55.7,Hazardous
2026-05-05 09:45:14 UTC,9,14,2338.86,3.21,29.8,54.4,Hazardous
2026-05-05 09:45:24 UTC,8,14,2367.15,2.99,29.8,55.4,Hazardous
2026-05-05 09:45:34 UTC,9,11,2460.72,3.09,30,54.8,Hazardous
2026-05-05 09:45:44 UTC,6,17,2466.91,3.04,30,54.6,Hazardous
2026-05-05 09:45:54 UTC,7,11,2478.28,2.98,30,54.7,Hazardous
2026-05-05 09:46:04 UTC,8,16,2482.19,3.1,29.9,55.2,Hazardous
2026-05-05 09:46:14 UTC,9,13,2539.66,3.14,30,55.4,Hazardous
2026-05-05 09:46:24 UTC,9,15,2517.68,3.39,29.9,54.9,Hazardous
2026-05-05 09:46:34 UTC,9,11,2592.4,3.35,29.9,55.1,Hazardous
2026-05-05 09:46:44 UTC,6,11,2583.59,3.37,30,55.1,Hazardous
2026-05-05 09:46:54 UTC,10,12,2697.83,3.44,29.9,55.1,Hazardous
2026-05-05 09:47:04 UTC,9,14,2643.48,3.42,29.8,54.7,Hazardous
2026-05-05 09:47:14 UTC,10,15,2729.16,3.39,29.9,55,Hazardous
2026-05-05 09:47:24 UTC,10,16,2746.04,3.6,29.8,55,Hazardous
2026-05-05 09:47:34 UTC,7,14,2749.45,3.64,29.8,55.2,Hazardous
2026-05-05 09:47:44 UTC,10,14,2790.59,3.72,29.8,55.6,Hazardous
2026-05-05 09:47:54 UTC,8,12,2772.96,3.64,29.9,54.9,Hazardous
2026-05-05 09:48:04 UTC,7,14,2872.67,3.88,29.9,54.9,Hazardous
2026-05-05 09:48:14 UTC,10,13,2804.58,3.84,29.9,54.7,Hazardous
2026-05-05 09:48:24 UTC,11,13,2870.53,3.89,29.8,55,Hazardous
2026-05-05 09:48:34 UTC,7,10,2949.85,3.8,29.8,55.3,Hazardous
2026-05-05 09:48:44 UTC,9,14,2969.68,3.83,29.8,54.9,Hazardous
2026-05-05 09:48:54 UTC,9,15,2868.45,4.01,29.9,55,Hazardous
2026-05-05 09:49:04 UTC,7,16,2905.69,3.85,29.7,54.2,Hazardous
2026-05-05 09:49:14 UTC,8,14,3023.82,4.22,30,54.7,Hazardous
2026-05-05 09:49:24 UTC,9,14,2994.78,4.13,29.9,54.7,Hazardous
2026-05-05 09:49:34 UTC,8,12,3005.35,4.17,29.8,55,Hazardous
2026-05-05 09:49:44 UTC,9,14,2996.38,4.43,29.9,54.6,Hazardous
2026-05-05 09:49:54 UTC,9,11,3065.46,4.42,29.9,55.3,Hazardous
2026-05-05 09:50:04 UTC,9,12,3059.95,4.44,30.1,55.5,Hazardous
2026-05-05 09:50:14 UTC,7,16,3015.13,4.47,30,54.4,Hazardous
2026-05-05 09:50:24 UTC,9,15,3112.94,4.56,29.9,54.9,Hazardous
2026-05-05 09:50:34 UTC,8,16,3124.87,4.38,29.8,54.5,Hazardous
2026-05-05 09:50:44 UTC,9,12,3085.39,4.55,29.8,54.6,Hazardous
2026-05-05 09:50:54 UTC,5,12,3088.74,4.52,29.9,55.7,Hazardous
2026-05-05 09:51:04 UTC,8,13,3124.12,4.54,29.9,54.6,Hazardous
2026-05-05 09:51:14 UTC,11,12,3092.97,4.69,29.9,56.4,Hazardous
2026-05-05 09:51:24 UTC,8,11,2965.61,4.63,30,56.1,Hazardous
2026-05-05 09:51:34 UTC,8,10,2822.37,4.45,29.8,56.8,Hazardous
2026-05-05 09:51:44 UTC,7,10,2880.89,4.5,29.8,56.8,Hazardous
2026-05-05 09:51:54 UTC,12,7,2768.12,4.23,30,56.5,Hazardous
2026-05-05 09:52:04 UTC,7,8,2612.03,4.51,29.9,56.5,Hazardous
2026-05-05 09:52:14 UTC,11,10,2528.89,4.15,30,56.4,Hazardous
2026-05-05 09:52:24 UTC,7,12,2415.04,3.93,30,56.6,Hazardous
2026-05-05 09:52:34 UTC,7,12,2416.05,3.86,29.8,56.2,Hazardous
2026-05-05 09:52:44 UTC,8,9,2310.38,3.91,30,56.4,Hazardous
2026-05-05 09:52:54 UTC,7,15,2120.57,3.73,30,56.8,Hazardous
2026-05-05 09:53:04 UTC,5,12,2036.31,3.74,29.8,56.1,Hazardous
2026-05-05 09:53:14 UTC,9,8,1926.29,3.43,29.9,56.2,Caution
2026-05-05 09:53:24 UTC,7,9,1799.88,3.38,30,56.6,Caution
2026-05-05 09:53:34 UTC,7,6,1793.91,3.07,29.9,56.5,Caution
2026-05-05 09:53:44 UTC,7,7,1679.64,3.16,29.8,55.6,Caution
2026-05-05 09:53:54 UTC,7,10,1579.75,3.19,29.8,56.2,Caution
2026-05-05 09:54:04 UTC,7,12,1492.33,2.87,29.9,56.5,Caution
2026-05-05 09:54:14 UTC,6,12,1372.42,2.9,29.9,56.4,Caution
2026-05-05 09:54:24 UTC,7,11,1352.08,2.84,30,56.8,Caution
2026-05-05 09:54:34 UTC,4,10,1272.83,2.71,29.9,56.7,Caution
2026-05-05 09:54:44 UTC,10,8,1114.34,2.65,29.9,56.4,Caution
2026-05-05 09:54:54 UTC,8,12,1024.63,2.46,29.9,55.9,Caution
2026-05-05 09:55:04 UTC,11,11,987.58,2.46,29.9,56.4,Safe
2026-05-05 09:55:14 UTC,8,11,929.47,2.37,30,56.5,Safe
2026-05-05 09:55:24 UTC,10,10,807.49,2.16,30,56.2,Safe
2026-05-05 09:55:34 UTC,8,12,675.37,2.19,30,56.2,Safe
2026-05-05 09:55:44 UTC,8,10,666.13,2.03,30,56.3,Safe
2026-05-05 09:55:54 UTC,8,6,540.6,1.93,29.8,56.4,Safe
2026-05-05 09:56:04 UTC,6,13,331.38,1.77,29.8,56.5,Safe
2026-05-05 09:56:14 UTC,8,15,415.89,1.76,30,56.4,Safe
2026-05-05 09:56:24 UTC,6,12,455.77,2.04,29.9,56.4,Safe
2026-05-05 09:56:34 UTC,4,8,417.22,1.24,29.8,56.6,Safe
2026-05-05 09:56:44 UTC,10,9,383.87,1.4,30,56.1,Safe
2026-05-05 09:56:54 UTC,5,11,400.36,1.86,29.9,56.4,Safe
2026-05-05 09:57:04 UTC,7,7,402.86,2.39,30.2,56.1,Safe
2026-05-05 09:57:14 UTC,4,11,435.03,1.25,30.2,56.5,Safe
2026-05-05 09:57:24 UTC,4,8,428.53,1.76,29.9,56.8,Safe
2026-05-05 09:57:34 UTC,8,9,449.19,1.32,29.9,56.7,Safe
2026-05-05 09:57:44 UTC,5,9,478.26,2.14,30.1,56.8,Safe
2026-05-05 09:57:54 UTC,5,7,429.35,1.81,30.2,56.9,Safe
2026-05-05 09:58:04 UTC,8,8,448.52,2.17,30.1,56.9,Safe
2026-05-05 09:58:14 UTC,2,13,454.46,2.35,30.1,56.4,Safe
2026-05-05 09:58:24 UTC,7,11,463.79,1.29,30.3,56.3,Safe
2026-05-05 09:58:34 UTC,9,11,434.98,1.74,29.9,56.6,Safe
2026-05-05 09:58:44 UTC,6,9,473.35,2.19,30,56,Safe
2026-05-05 09:58:54 UTC,7,10,485.59,1.98,29.8,56.3,Safe
2026-05-05 09:59:04 UTC,7,12,465.86,1.67,30.4,56.5,Safe
2026-05-05 09:59:14 UTC,3,10,493.61,1.89,30.1,57.2,Safe
2026-05-05 09:59:24 UTC,7,7,480.78,2.01,30.3,56.7,Safe
2026-05-05 09:59:34 UTC,10,6,524.13,1.66,30.2,57.1,Safe
2026-05-05 09:59:44 UTC,8,9,458.15,1.77,29.7,56.4,Safe
2026-05-05 09:59:54 UTC,5,15,459.55,2.09,29.9,56.3,Safe
2026-05-05 10:00:04 UTC,8,14,539.87,1.58,29.7,56.5,Safe
2026-05-05 10:00:14 UTC,5,7,522.16,2.19,30.2,56.5,Safe
2026-05-05 10:00:24 UTC,6,11,526.51,2.07,30.1,56.2,Safe
2026-05-05 10:00:34 UTC,5,13,598.56,2.11,29.9,56.6,Safe
2026-05-05 10:00:44 UTC,9,12,574.17,1.73,30.2,57,Safe
2026-05-05 10:00:54 UTC,6,8,519.7,1.76,30.1,56.5,Safe
2026-05-05 10:01:04 UTC,7,15,546.6,2.24,30,57.2,Safe
2026-05-05 10:01:14 UTC,5,12,566.4,1.74,30,56.6,Safe
2026-05-05 10:01:24 UTC,6,6,564.65,1.98,30,56.6,Safe
2026-05-05 10:01:34 UTC,8,12,558.1,1.63,29.9,56.4,Safe
2026-05-05 10:01:44 UTC,8,12,555.92,1.67,30.3,56.7,Safe
2026-05-05 10:01:54 UTC,9,12,496.49,1.74,30.2,57.5,Safe
2026-05-05 10:02:04 UTC,9,13,588.34,2.37,30,56.6,Safe
2026-05-05 10:02:14 UTC,7,11,532.21,1.96,30.6,55.8,Safe
2026-05-05 10:02:24 UTC,7,14,603.33,1.56,30.1,56,Safe
2026-05-05 10:02:34 UTC,6,11,543.59,2.25,30.1,56.2,Safe
2026-05-05 10:02:44 UTC,4,11,680.92,2.24,30,56.6,Safe
2026-05-05 10:02:54 UTC,9,13,548.73,2.03,29.9,56.3,Safe
2026-05-05 10:03:04 UTC,11,12,568.08,1.87,29.9,56.6,Safe
2026-05-05 10:03:14 UTC,5,9,696.21,2.38,30.4,56.1,Safe
2026-05-05 10:03:24 UTC,6,11,621.11,2.31,29.5,56,Safe
2026-05-05 10:03:34 UTC,11,7,592.25,1.71,30,56.4,Safe
2026-05-05 10:03:44 UTC,10,11,679.34,1.66,29.9,56.5,Safe
2026-05-05 10:03:54 UTC,8,10,623.53,1.92,30.2,56.5,Safe
2026-05-05 10:04:04 UTC,12,5,696.87,1.73,30.1,56.5,Safe
2026-05-05 10:04:14 UTC,7,10,637.05,1.93,30,56.6,Safe
2026-05-05 10:04:24 UTC,10,12,645.62,1.91,30.3,56.5,Safe
2026-05-05 10:04:34 UTC,9,13,590.41,1.96,30.1,56.3,Safe
2026-05-05 10:04:44 UTC,9,11,702.1,1.95,30.1,56.6,Safe
2026-05-05 10:04:54 UTC,10,11,684.01,2.38,30.3,56.2,Safe
2026-05-05 10:05:04 UTC,8,13,663.04,2.11,30,56.9,Safe
2026-05-05 10:05:14 UTC,10,14,598.54,1.79,30.3,56.5,Safe
2026-05-05 10:05:24 UTC,8,9,654.93,1.89,30.3,56.3,Safe
2026-05-05 10:05:34 UTC,9,10,616.62,2.07,30,56.4,Safe
2026-05-05 10:05:44 UTC,7,12,677.9,2.02,29.9,55.9,Safe
2026-05-05 10:05:54 UTC,8,16,631.04,2.11,30.3,56.2,Safe
2026-05-05 10:06:04 UTC,8,10,673.14,1.88,30.2,56,Safe
2026-05-05 10:06:14 UTC,8,13,707.01,2.65,30.3,56.2,Safe
2026-05-05 10:06:24 UTC,8,9,695.71,2.2,30.2,56.4,Safe
2026-05-05 10:06:34 UTC,12,9,767.99,2.49,30.3,56.3,Safe
2026-05-05 10:06:44 UTC,6,10,814.11,1.97,29.8,56.1,Safe
2026-05-05 10:06:54 UTC,9,17,655.04,2.26,30.4,56.1,Safe
2026-05-05 10:07:04 UTC,5,17,651.59,2.37,30.4,56.1,Safe
2026-05-05 10:07:14 UTC,8,15,609.84,2.64,29.9,56.1,Safe
2026-05-05 10:07:24 UTC,7,13,711.64,2.25,30,56.2,Safe
2026-05-05 10:07:34 UTC,9,8,722.88,2.4,29.9,56.6,Safe
2026-05-05 10:07:44 UTC,11,12,739.79,2.02,30.4,56.3,Safe
2026-05-05 10:07:54 UTC,8,14,844.85,2.78,30.3,56.7,Safe
2026-05-05 10:08:04 UTC,10,6,673.58,2.47,30,55.6,Safe
2026-05-05 10:08:14 UTC,11,12,718.74,2.48,30.5,55.8,Safe
2026-05-05 10:08:24 UTC,9,12,638.49,2.26,29.8,56.2,Safe
2026-05-05 10:08:34 UTC,9,9,666.24,2.48,30.1,55.9,Safe
2026-05-05 10:08:44 UTC,6,13,744.76,2.57,30.1,56,Safe
2026-05-05 10:08:54 UTC,7,8,746.71,1.98,30.6,56.2,Safe
2026-05-05 10:09:04 UTC,8,11,715.39,2.37,30.3,56.4,Safe
2026-05-05 10:09:14 UTC,8,5,730.09,2.13,29.9,56.6,Safe
2026-05-05 10:09:24 UTC,9,13,868.05,2.24,30.8,56.5,Safe
2026-05-05 10:09:34 UTC,5,12,763.85,2.03,30.1,55.8,Safe
2026-05-05 10:09:44 UTC,12,14,736.23,2,30.2,56.6,Safe
2026-05-05 10:09:54 UTC,11,13,785.88,2.08,30,56.1,Safe
2026-05-05 10:10:04 UTC,10,18,730.65,1.93,30,56.4,Safe
2026-05-05 10:10:14 UTC,7,9,749.2,2.2,30.2,55.9,Safe
2026-05-05 10:10:24 UTC,8,9,812.18,2.34,30.1,56.4,Safe
2026-05-05 10:10:34 UTC,8,14,831.67,2.07,29.9,56.3,Safe
2026-05-05 10:10:44 UTC,7,7,761.64,2.54,29.9,56.2,Safe
2026-05-05 10:10:54 UTC,10,7,825.73,2.1,30.2,55.8,Safe
2026-05-05 10:11:04 UTC,7,11,771.14,2.39,30.4,56,Safe
2026-05-05 10:11:14 UTC,9,16,872.92,2.05,29.8,55.9,Safe
2026-05-05 10:11:24 UTC,9,10,860.85,2.33,30.3,56.1,Safe
2026-05-05 10:11:34 UTC,9,11,904.82,2.47,30.2,56,Safe
2026-05-05 10:11:44 UTC,9,18,858.42,2.28,30.4,56.1,Safe
2026-05-05 10:11:54 UTC,4,9,917.22,2.29,29.9,56,Safe
2026-05-05 10:12:04 UTC,9,11,842.69,2.92,30.4,55.5,Safe
